episode,total_reward,epsilon,loss,episode_length,high_score,max_y
524,-4.5000,0.4584,3.5545,18,199.6000,2
525,-18.9000,0.4561,3.4631,47,199.6000,2
526,66.4000,0.4539,3.7044,44,199.6000,5
527,-14.3000,0.4529,4.0457,21,199.6000,2
528,16.7000,0.4501,3.5235,56,199.6000,3
529,-7.6000,0.4489,3.4731,24,199.6000,2
530,70.2000,0.4474,3.3454,31,199.6000,4
531,12.8000,0.4469,2.9992,10,199.6000,2
532,-18.5000,0.4457,3.5781,23,199.6000,2
533,7.4000,0.4448,3.0882,19,199.6000,2
534,52.3000,0.4428,2.9966,40,199.6000,4
535,-0.9000,0.4403,3.4049,52,199.6000,2
536,20.2000,0.4395,3.6547,16,199.6000,3
537,-14.7000,0.4382,2.7584,25,199.6000,1
538,-5.1000,0.4373,3.2196,19,199.6000,2
539,2.8000,0.4360,3.9338,25,199.6000,3
540,66.7000,0.4350,4.1800,21,199.6000,5
541,31.9000,0.4333,3.0178,34,199.6000,3
542,9.8000,0.4316,4.0392,35,199.6000,3
543,-8.8000,0.4298,3.6631,36,199.6000,2
544,-28.0000,0.4282,2.7661,33,199.6000,1
545,-13.7000,0.4262,3.2124,40,199.6000,2
546,3.0000,0.4246,3.0069,33,199.6000,2
547,37.9000,0.4226,3.7203,39,199.6000,5
548,5.5000,0.4215,3.2830,23,199.6000,2
549,43.6000,0.4204,3.0237,22,199.6000,5
550,-10.0000,0.4193,2.9963,23,199.6000,2
551,54.2000,0.4177,3.6317,31,199.6000,6
552,25.7000,0.4164,3.1666,26,199.6000,3
553,47.2000,0.4147,3.1465,35,199.6000,4
554,16.5000,0.4128,3.3569,38,199.6000,3
555,71.6000,0.4108,3.2374,42,199.6000,6
556,15.3000,0.4098,2.7956,20,199.6000,3
557,5.4000,0.4088,3.1311,19,199.6000,2
558,-0.1000,0.4081,3.4848,14,199.6000,2
559,-7.2000,0.4071,3.3334,20,199.6000,1
560,44.4000,0.4030,3.2603,84,199.6000,5
561,74.0000,0.4002,3.6115,57,199.6000,5
562,-17.3000,0.3981,3.8340,41,199.6000,2
563,10.2000,0.3973,3.2991,16,199.6000,2
564,-12.1000,0.3959,3.8591,29,199.6000,2
565,-17.8000,0.3946,3.7237,26,199.6000,2
566,17.7000,0.3938,4.0188,16,199.6000,3
567,69.1000,0.3928,3.4942,21,199.6000,5
568,18.8000,0.3918,3.2651,20,199.6000,3
569,65.8000,0.3898,3.9771,40,199.6000,6
570,8.8000,0.3891,3.6000,15,199.6000,3
571,5.8000,0.3881,3.4468,20,199.6000,2
572,76.3000,0.3861,3.5937,40,199.6000,5
573,58.9000,0.3844,4.0087,34,199.6000,6
574,-7.5000,0.3820,3.4944,48,199.6000,2
575,61.1000,0.3812,2.9896,17,199.6000,4
576,-9.7000,0.3800,3.8596,25,199.6000,2
577,-15.3000,0.3777,3.6322,46,199.6000,3
578,-13.8000,0.3762,3.6643,31,199.6000,1
579,59.3000,0.3737,3.4780,50,199.6000,4
580,56.3000,0.3727,2.9558,20,199.6000,5
581,0.1000,0.3721,3.4502,12,199.6000,2
582,24.7000,0.3708,3.9429,26,199.6000,3
583,-19.9000,0.3687,3.8485,42,199.6000,2
584,186.7000,0.3652,3.1386,71,199.6000,7
585,54.5000,0.3636,3.2808,33,199.6000,5
586,-6.3000,0.3618,3.9393,36,199.6000,2
587,24.5000,0.3604,3.7386,28,199.6000,3
588,61.2000,0.3584,3.3888,41,199.6000,5
589,58.7000,0.3573,2.9043,21,199.6000,4
590,6.2000,0.3561,3.5493,26,199.6000,2
591,24.8000,0.3548,4.0918,25,199.6000,3
592,-20.1000,0.3536,3.0548,24,199.6000,2
593,-0.6000,0.3522,3.3817,29,199.6000,2
594,7.7000,0.3514,4.2115,16,199.6000,2
595,51.4000,0.3502,3.2922,24,199.6000,5
596,-20.1000,0.3490,3.8036,24,199.6000,2
597,47.9000,0.3471,3.6534,39,199.6000,5
598,74.1000,0.3445,4.0783,52,199.6000,6
599,42.4000,0.3416,3.2603,59,199.6000,5
600,21.0000,0.3402,3.3948,28,199.6000,3
601,-11.6000,0.3390,3.0618,24,199.6000,2
602,3.6000,0.3379,3.9005,22,199.6000,3
603,-14.2000,0.3372,3.2238,15,199.6000,2
604,-10.5000,0.3368,4.1672,8,199.6000,2
605,82.6000,0.3345,3.2096,47,199.6000,6
606,67.7000,0.3332,3.2851,26,199.6000,6
607,6.4000,0.3317,3.2063,29,199.6000,2
608,55.9000,0.3301,2.9204,34,199.6000,6
609,23.5000,0.3287,3.4381,28,199.6000,3
610,71.2000,0.3267,3.8350,41,199.6000,5
611,-14.2000,0.3252,3.5052,30,199.6000,2
612,-0.4000,0.3238,3.3388,27,199.6000,3
613,33.6000,0.3222,3.5026,32,199.6000,3
614,-15.4000,0.3214,3.4603,17,199.6000,2
615,61.8000,0.3204,3.1711,20,199.6000,5
616,14.3000,0.3187,2.9267,35,199.6000,3
617,66.5000,0.3173,3.4172,28,199.6000,5
618,19.7000,0.3160,3.2489,26,199.6000,3
619,-7.1000,0.3143,3.5333,34,199.6000,2
620,6.1000,0.3125,2.7948,36,199.6000,2
621,57.3000,0.3108,2.9616,35,199.6000,6
622,20.7000,0.3100,3.4726,16,199.6000,3
623,65.6000,0.3090,3.8468,21,199.6000,5
624,61.8000,0.3065,3.7926,50,199.6000,4
625,-9.9000,0.3052,4.3453,27,199.6000,2
626,65.7000,0.3042,3.2481,20,199.6000,5
627,48.4000,0.3025,3.1835,34,199.6000,6
628,12.6000,0.3012,4.4811,27,199.6000,2
629,64.8000,0.2989,3.6810,45,199.6000,5
630,19.2000,0.2981,3.6800,16,199.6000,3
631,-2.2000,0.2974,3.7631,15,199.6000,3
632,-0.3000,0.2961,3.3675,26,199.6000,2
633,13.3000,0.2944,4.0113,34,199.6000,3
634,73.4000,0.2927,3.9125,34,199.6000,6
635,4.8000,0.2910,3.6589,35,199.6000,3
636,92.4000,0.2898,3.0058,24,199.6000,6
637,68.7000,0.2880,4.1102,36,199.6000,6
638,56.7000,0.2868,4.0229,26,199.6000,6
639,-21.0000,0.2854,3.5585,28,199.6000,2
640,16.4000,0.2842,3.5502,24,199.6000,3
641,-4.9000,0.2833,4.0477,17,199.6000,1
642,265.5000,0.2810,3.9292,48,265.5000,7
643,-8.7000,0.2805,3.9585,10,265.5000,2
644,23.2000,0.2799,3.4733,11,265.5000,3
645,-13.7000,0.2784,3.4439,30,265.5000,1
646,107.5000,0.2758,4.1478,53,265.5000,5
647,4.6000,0.2745,3.5675,27,265.5000,2
648,55.2000,0.2732,3.9157,26,265.5000,5
649,63.6000,0.2716,3.7333,32,265.5000,5
650,13.4000,0.2707,3.4614,19,265.5000,3
651,2.3000,0.2702,3.9343,10,265.5000,2
652,20.1000,0.2689,4.3203,26,265.5000,3
653,227.3000,0.2664,3.9728,50,265.5000,7
654,81.7000,0.2639,4.2451,51,265.5000,5
655,71.6000,0.2623,4.0242,32,265.5000,5
656,-0.6000,0.2604,3.9132,39,265.5000,2
657,-12.9000,0.2591,4.3109,26,265.5000,2
658,1.1000,0.2578,4.0198,26,265.5000,2
659,55.4000,0.2561,3.8501,34,265.5000,5
660,45.0000,0.2520,3.8103,83,265.5000,5
661,83.9000,0.2503,3.1487,34,265.5000,5
662,8.7000,0.2495,3.9608,16,265.5000,2
663,-11.4000,0.2484,3.3324,22,265.5000,2
664,-9.6000,0.2463,4.2307,44,265.5000,2
665,44.8000,0.2453,4.5850,20,265.5000,5
666,57.1000,0.2437,4.2276,32,265.5000,5
667,80.1000,0.2422,4.4512,31,265.5000,6
668,60.6000,0.2413,3.8722,17,265.5000,5
669,14.4000,0.2401,3.8025,24,265.5000,3
670,1.7000,0.2388,4.1059,26,265.5000,2
671,53.0000,0.2375,4.0377,28,265.5000,6
672,75.5000,0.2359,3.7386,32,265.5000,5
673,22.2000,0.2346,3.3862,26,265.5000,3
674,54.5000,0.2327,3.3209,38,265.5000,6
675,56.8000,0.2320,4.1466,15,265.5000,4
676,14.9000,0.2310,3.7828,19,265.5000,3
677,60.7000,0.2292,4.1525,36,265.5000,5
678,72.5000,0.2281,3.8225,22,265.5000,5
679,-1.4000,0.2268,3.9731,27,265.5000,2
680,78.0000,0.2250,3.7710,37,265.5000,6
681,87.1000,0.2229,3.5653,42,265.5000,6
682,-1.5000,0.2205,3.9094,48,265.5000,3
683,41.3000,0.2178,3.8003,55,265.5000,5
684,11.2000,0.2160,3.7899,36,265.5000,3
685,4.9000,0.2143,3.7159,34,265.5000,3
686,70.2000,0.2133,3.9731,20,265.5000,5
687,52.1000,0.2105,3.6642,57,265.5000,5
688,69.8000,0.2083,3.8373,45,265.5000,5
689,90.3000,0.2066,4.5390,35,265.5000,6
690,80.4000,0.2054,3.4801,23,265.5000,5
691,-10.3000,0.2034,3.8647,41,265.5000,2
692,71.5000,0.2010,4.2341,48,265.5000,5
693,47.9000,0.1988,3.9288,44,265.5000,5
694,86.1000,0.1970,3.5537,37,265.5000,6
695,60.4000,0.1948,3.9363,44,265.5000,5
696,16.9000,0.1939,3.5154,19,265.5000,3
697,-1.2000,0.1927,3.6109,24,265.5000,2
698,68.2000,0.1917,4.4996,20,265.5000,5
699,-13.4000,0.1904,3.4495,27,265.5000,2
700,58.8000,0.1877,4.0229,55,265.5000,6
701,57.0000,0.1855,4.1844,43,265.5000,5
702,66.0000,0.1841,3.9285,28,265.5000,6
703,66.8000,0.1830,3.5427,24,265.5000,5
704,87.5000,0.1811,4.0405,37,265.5000,6
705,3.5000,0.1797,3.5882,28,265.5000,2
706,85.0000,0.1764,3.8994,68,265.5000,6
707,217.2000,0.1746,4.2461,35,265.5000,7
708,67.1000,0.1721,3.6991,52,265.5000,5
709,92.3000,0.1708,3.9636,25,265.5000,6
710,59.8000,0.1686,3.9388,45,265.5000,5
711,66.1000,0.1670,3.8841,32,265.5000,5
712,89.4000,0.1653,3.9482,34,265.5000,6
713,65.3000,0.1631,3.4280,45,265.5000,5
714,19.5000,0.1625,3.6750,13,265.5000,3
715,76.6000,0.1609,3.5611,32,265.5000,5
716,66.9000,0.1585,4.2891,48,265.5000,5
717,64.8000,0.1565,4.3393,40,265.5000,5
718,68.2000,0.1555,4.0558,20,265.5000,5
719,93.9000,0.1538,4.0998,34,265.5000,6
720,78.1000,0.1523,3.8815,32,265.5000,5
721,104.6000,0.1504,4.0568,37,265.5000,6
722,76.3000,0.1489,3.9553,30,265.5000,6
723,90.4000,0.1468,3.6182,44,265.5000,6
724,64.3000,0.1431,3.8432,75,265.5000,5
725,86.6000,0.1415,4.6021,32,265.5000,5
726,69.2000,0.1404,3.6534,21,265.5000,5
727,67.1000,0.1393,3.6738,22,265.5000,5
728,64.9000,0.1382,3.7457,24,265.5000,6
729,75.4000,0.1368,4.0005,28,265.5000,5
730,73.8000,0.1353,3.7663,30,265.5000,6
731,233.4000,0.1334,4.0175,38,265.5000,7
732,278.2000,0.1301,4.0287,66,278.2000,7
733,89.7000,0.1291,4.3199,20,278.2000,7
734,98.6000,0.1276,3.9295,32,278.2000,6
735,82.4000,0.1266,3.6269,19,278.2000,6
736,88.5000,0.1255,3.7351,23,278.2000,6
737,72.7000,0.1232,4.0484,46,278.2000,6
738,-8.0000,0.1218,3.4339,28,278.2000,2
739,75.5000,0.1204,3.7096,28,278.2000,5
740,196.4000,0.1188,3.8067,34,278.2000,7
741,217.8000,0.1171,3.8156,34,278.2000,7
742,225.3000,0.1148,3.8494,45,278.2000,7
743,68.2000,0.1139,3.5203,20,278.2000,5
744,111.7000,0.1123,3.7668,31,278.2000,7
745,69.5000,0.1114,4.2270,18,278.2000,6
746,82.2000,0.1104,4.3108,21,278.2000,6
747,25.7000,0.1091,3.6498,26,278.2000,3
748,92.1000,0.1080,4.8377,22,278.2000,7
749,88.9000,0.1066,4.8346,28,278.2000,6
750,101.1000,0.1045,4.3658,42,278.2000,6
751,91.0000,0.1035,3.9890,22,278.2000,6
752,87.4000,0.1021,3.9309,28,278.2000,6
753,89.9000,0.1009,4.7473,23,278.2000,6
754,91.7000,0.0999,4.0452,20,278.2000,6
755,68.2000,0.0990,3.7007,20,278.2000,5
756,-5.8000,0.0962,4.1370,56,278.2000,3
757,-15.4000,0.0943,4.5292,37,278.2000,1
758,80.0000,0.0932,3.9835,23,278.2000,6
759,215.8000,0.0915,3.5370,34,278.2000,7
760,78.4000,0.0901,3.7816,29,278.2000,6
761,298.3000,0.0879,3.9150,44,298.3000,7
762,102.0000,0.0868,4.2206,23,298.3000,6
763,102.1000,0.0857,3.8816,21,298.3000,6
764,81.2000,0.0847,4.2249,20,298.3000,5
765,191.8000,0.0831,4.1929,34,298.3000,7
766,89.9000,0.0819,3.9256,23,298.3000,6
767,94.1000,0.0803,4.0633,32,298.3000,6
768,73.0000,0.0790,3.9328,28,298.3000,6
769,81.6000,0.0782,4.6913,16,298.3000,6
770,23.7000,0.0769,4.8410,26,298.3000,3
771,92.6000,0.0761,3.8389,16,298.3000,6
772,111.9000,0.0746,4.0931,29,298.3000,7
773,91.1000,0.0736,4.0500,22,298.3000,6
774,90.0000,0.0725,3.9928,22,298.3000,6
775,-4.2000,0.0717,4.3224,15,298.3000,1
776,91.7000,0.0707,4.8943,20,298.3000,6
777,90.0000,0.0696,4.2704,22,298.3000,6
778,90.0000,0.0686,4.1361,22,298.3000,6
779,84.6000,0.0670,4.1877,32,298.3000,6
780,87.5000,0.0656,4.5013,27,298.3000,6
781,80.5000,0.0643,4.2967,28,298.3000,6
782,81.2000,0.0633,3.6353,20,298.3000,6
783,3.2000,0.0620,4.0989,26,298.3000,2
784,6.8000,0.0612,4.0710,15,298.3000,3
785,73.6000,0.0599,3.9857,27,298.3000,5
786,90.0000,0.0588,4.7399,22,298.3000,6
787,96.0000,0.0572,5.2450,32,298.3000,6
788,110.1000,0.0556,4.0188,32,298.3000,5
789,100.8000,0.0545,4.1727,24,298.3000,6
790,68.2000,0.0535,4.0774,20,298.3000,5
791,78.5000,0.0524,4.4371,22,298.3000,5
792,92.6000,0.0516,3.8069,16,298.3000,6
793,82.1000,0.0505,5.2440,22,298.3000,5
794,254.4000,0.0483,4.2470,44,298.3000,7
795,91.0000,0.0469,3.9752,28,298.3000,6
796,111.9000,0.0455,4.6923,29,298.3000,6
797,300.0000,0.0431,4.3902,48,300.0000,7
798,83.5000,0.0408,4.5288,47,300.0000,6
799,92.6000,0.0400,4.0606,16,300.0000,6
800,89.9000,0.0389,4.7502,23,300.0000,6
801,91.0000,0.0378,4.7920,22,300.0000,6
802,70.6000,0.0370,4.9684,16,300.0000,5
803,91.5000,0.0359,4.1133,22,300.0000,6
804,23.7000,0.0346,4.0559,26,300.0000,3
805,77.4000,0.0335,4.4222,23,300.0000,5
806,89.9000,0.0323,4.5765,23,300.0000,6
807,92.6000,0.0315,4.3937,16,300.0000,6
808,92.1000,0.0305,4.1887,21,300.0000,6
809,93.6000,0.0294,3.7150,22,300.0000,7
810,92.6000,0.0286,4.0070,16,300.0000,6
811,92.6000,0.0278,4.7332,16,300.0000,6
812,92.7000,0.0268,4.2053,21,300.0000,6
813,91.3000,0.0258,3.9974,19,300.0000,6
814,91.3000,0.0249,5.1914,19,300.0000,6
815,77.4000,0.0238,3.8380,23,300.0000,5
816,101.4000,0.0223,4.0158,29,300.0000,6
817,95.2000,0.0205,4.9942,36,300.0000,6
818,101.8000,0.0194,4.6806,24,300.0000,6
819,102.6000,0.0183,4.2733,21,300.0000,6
820,90.1000,0.0173,5.0937,21,300.0000,6
821,92.6000,0.0165,3.9249,16,300.0000,6
822,91.0000,0.0154,4.1065,22,300.0000,6
823,91.0000,0.0143,4.2632,22,300.0000,6
824,107.5000,0.0127,4.3509,33,300.0000,6
825,102.4000,0.0115,4.1566,23,300.0000,6
826,90.5000,0.0104,4.7856,23,300.0000,6
827,76.2000,0.0100,5.0190,35,300.0000,5
828,82.6000,0.0100,4.8330,36,300.0000,6
829,92.6000,0.0100,5.0181,16,300.0000,6
830,92.6000,0.0100,4.4946,16,300.0000,6
831,251.3000,0.0100,4.6623,40,300.0000,7
832,102.4000,0.0100,4.3935,23,300.0000,6
833,90.0000,0.0100,5.1418,22,300.0000,6
834,110.3000,0.0100,4.7858,30,300.0000,7
835,92.6000,0.0100,4.5789,16,300.0000,6
836,93.9000,0.0100,4.4994,18,300.0000,6
837,103.1000,0.0100,4.9412,21,300.0000,6
838,103.1000,0.0100,5.0218,21,300.0000,6
839,103.1000,0.0100,4.5570,21,300.0000,6
840,92.6000,0.0100,4.3344,16,300.0000,7
841,79.9000,0.0100,4.6909,24,300.0000,6
842,103.1000,0.0100,4.6195,21,300.0000,6
843,92.6000,0.0100,5.0830,16,300.0000,6
844,92.6000,0.0100,3.5757,16,300.0000,6
845,94.2000,0.0100,4.6857,36,300.0000,6
846,91.3000,0.0100,4.6533,19,300.0000,6
847,92.6000,0.0100,4.8539,16,300.0000,7
848,92.6000,0.0100,5.0044,22,300.0000,7
849,95.1000,0.0100,4.5200,32,300.0000,6
850,92.6000,0.0100,3.9710,16,300.0000,6
851,100.8000,0.0100,4.9120,24,300.0000,6
852,88.4000,0.0100,4.8544,24,300.0000,6
853,81.6000,0.0100,4.1176,16,300.0000,5
854,251.3000,0.0100,4.2602,40,300.0000,7
855,313.8000,0.0100,5.7483,34,313.8000,7
856,79.2000,0.0100,4.9963,20,313.8000,5
857,92.6000,0.0100,4.5408,16,313.8000,6
858,81.7000,0.0100,5.1820,15,313.8000,6
859,92.6000,0.0100,4.7827,16,313.8000,7
860,103.1000,0.0100,4.3238,21,313.8000,6
861,103.0000,0.0100,4.6795,22,313.8000,6
862,312.0000,0.0100,4.6275,48,313.8000,7
863,91.0000,0.0100,4.3391,22,313.8000,6
864,97.1000,0.0100,4.5428,67,313.8000,7
865,104.2000,0.0100,4.9415,21,313.8000,7
866,92.6000,0.0100,4.8760,16,313.8000,7
867,95.7000,0.0100,4.3829,66,313.8000,7
868,100.8000,0.0100,4.6160,24,313.8000,6
869,103.0000,0.0100,4.9847,22,313.8000,6
870,93.1000,0.0100,4.9252,22,313.8000,6
871,92.6000,0.0100,5.4107,16,313.8000,6
872,92.6000,0.0100,5.0027,16,313.8000,6
873,91.3000,0.0100,5.7854,19,313.8000,6
874,92.6000,0.0100,4.0431,16,313.8000,6
875,92.6000,0.0100,4.7273,16,313.8000,6
876,92.6000,0.0100,4.6823,16,313.8000,6
877,92.6000,0.0100,5.2418,16,313.8000,6
878,92.6000,0.0100,5.4248,16,313.8000,6
879,100.5000,0.0100,4.7580,38,313.8000,6
880,92.6000,0.0100,4.9473,16,313.8000,6
881,92.6000,0.0100,4.5168,16,313.8000,6
882,96.0000,0.0100,4.1084,43,313.8000,6
883,92.6000,0.0100,5.5682,16,313.8000,6
884,92.6000,0.0100,5.0364,16,313.8000,7
885,92.6000,0.0100,4.5586,16,313.8000,6
886,98.0000,0.0100,4.8965,43,313.8000,6
887,92.6000,0.0100,4.2516,16,313.8000,6
888,92.6000,0.0100,4.3548,16,313.8000,6
889,251.3000,0.0100,4.7790,40,313.8000,7
890,70.1000,0.0100,4.4592,16,313.8000,5
891,81.7000,0.0100,4.6570,15,313.8000,6
892,81.7000,0.0100,4.7397,15,313.8000,6
893,81.7000,0.0100,4.0241,15,313.8000,6
894,96.0000,0.0100,4.7144,43,313.8000,6
895,81.7000,0.0100,5.1481,15,313.8000,6
896,81.7000,0.0100,5.3483,15,313.8000,6
897,81.7000,0.0100,4.4143,15,313.8000,6
898,99.1000,0.0100,4.5994,32,313.8000,6
899,90.5000,0.0100,4.8385,23,313.8000,6
900,81.7000,0.0100,5.0650,15,313.8000,6
901,81.7000,0.0100,4.8704,15,313.8000,6
902,81.7000,0.0100,5.5915,15,313.8000,6
903,81.7000,0.0100,4.6019,15,313.8000,6
904,81.7000,0.0100,3.5837,15,313.8000,6
905,81.7000,0.0100,3.8518,15,313.8000,6
906,81.7000,0.0100,5.3640,15,313.8000,6
907,96.0000,0.0100,5.0961,43,313.8000,6
908,98.8000,0.0100,3.9233,24,313.8000,6
909,229.3000,0.0100,5.0492,40,313.8000,7
910,91.7000,0.0100,5.1374,20,313.8000,7
911,91.7000,0.0100,5.3601,20,313.8000,7
912,91.7000,0.0100,4.3814,20,313.8000,7
913,81.7000,0.0100,5.9447,15,313.8000,6
914,81.7000,0.0100,4.7826,15,313.8000,6
915,81.7000,0.0100,6.0995,15,313.8000,6
916,88.5000,0.0100,4.4094,28,313.8000,6
917,99.1000,0.0100,5.3591,32,313.8000,6
918,81.7000,0.0100,5.1851,15,313.8000,6
919,81.7000,0.0100,5.2473,15,313.8000,6
920,301.4000,0.0100,5.5589,48,313.8000,7
921,81.7000,0.0100,5.6803,15,313.8000,6
922,81.7000,0.0100,6.1610,15,313.8000,6
923,509.2000,0.0100,5.3338,146,509.2000,7
924,241.8000,0.0100,4.7231,40,509.2000,7
925,311.9000,0.0100,4.6805,44,509.2000,7
926,255.3000,0.0100,5.2167,40,509.2000,7
927,97.4000,0.0100,5.3948,119,509.2000,6
928,240.3000,0.0100,5.5085,40,509.2000,7
929,427.7000,0.0100,5.2201,136,509.2000,7
930,102.0000,0.0100,5.2560,23,509.2000,7
931,96.7000,0.0100,5.2414,126,509.2000,6
932,92.6000,0.0100,4.2553,16,509.2000,7
933,300.9000,0.0100,5.4505,44,509.2000,7
934,300.9000,0.0100,5.1761,44,509.2000,7
935,92.6000,0.0100,5.8546,16,509.2000,7
936,81.7000,0.0100,5.0914,15,509.2000,6
937,71.0000,0.0100,5.8238,12,509.2000,5
938,71.0000,0.0100,4.3798,12,509.2000,5
939,71.0000,0.0100,4.5150,12,509.2000,5
940,92.6000,0.0100,6.0983,16,509.2000,6
941,424.3000,0.0100,5.0148,150,509.2000,7
942,88.5000,0.0100,4.9694,43,509.2000,6
943,86.0000,0.0100,5.1663,83,509.2000,6
944,302.1000,0.0100,5.1118,52,509.2000,7
945,492.6000,0.0100,5.2690,152,509.2000,7
946,486.6000,0.0100,5.2409,197,509.2000,7
947,81.7000,0.0100,4.9591,15,509.2000,6
948,81.7000,0.0100,4.5234,15,509.2000,6
949,194.9000,0.0100,5.7415,34,509.2000,7
950,308.0000,0.0100,4.6121,43,509.2000,7
951,101.9000,0.0100,5.4512,24,509.2000,7
952,96.8000,0.0100,5.1805,24,509.2000,7
953,91.7000,0.0100,4.4858,20,509.2000,7
954,216.9000,0.0100,4.7450,34,509.2000,7
955,91.7000,0.0100,5.3165,20,509.2000,7
956,96.8000,0.0100,5.6556,24,509.2000,7
957,216.9000,0.0100,5.4632,34,509.2000,7
958,216.9000,0.0100,5.8794,34,509.2000,7
959,204.4000,0.0100,4.9827,144,509.2000,7
960,443.1000,0.0100,5.1412,62,509.2000,7
961,499.5000,0.0100,5.2053,153,509.2000,7
962,302.1000,0.0100,5.3584,52,509.2000,7
963,427.3000,0.0100,4.8280,160,509.2000,7
964,298.6000,0.0100,5.2948,56,509.2000,7
965,102.1000,0.0100,5.6334,37,509.2000,6
966,493.7000,0.0100,5.5093,160,509.2000,7
967,295.8000,0.0100,4.9891,44,509.2000,7
968,443.1000,0.0100,5.0577,62,509.2000,7
969,494.9000,0.0100,5.2505,154,509.2000,7
970,443.1000,0.0100,5.0899,62,509.2000,7
971,31.2000,0.0100,5.6458,15,509.2000,3
972,18.2000,0.0100,5.8775,15,509.2000,3
973,214.9000,0.0100,5.2706,34,509.2000,7
974,309.6000,0.0100,5.4821,56,509.2000,7
975,95.4000,0.0100,4.4527,44,509.2000,6
976,422.8000,0.0100,5.4456,65,509.2000,7
977,307.5000,0.0100,4.6902,43,509.2000,7
978,37.1000,0.0100,4.6789,26,509.2000,3
979,92.5000,0.0100,4.7208,17,509.2000,6
980,418.2000,0.0100,5.1893,151,509.2000,7
981,97.8000,0.0100,5.0963,24,509.2000,7
982,95.6000,0.0100,5.8471,37,509.2000,6
983,91.5000,0.0100,6.0606,17,509.2000,6
984,91.5000,0.0100,5.8782,17,509.2000,6
985,94.6000,0.0100,4.8173,16,509.2000,7
986,442.6000,0.0100,5.5701,62,509.2000,7
987,18.2000,0.0100,5.4817,15,509.2000,3
988,18.2000,0.0100,4.7276,15,509.2000,3
989,21.8000,0.0100,4.8510,15,509.2000,3
990,238.8000,0.0100,5.6894,40,509.2000,7
991,90.7000,0.0100,5.2322,56,509.2000,7
992,285.6000,0.0100,5.6376,67,509.2000,7
993,238.3000,0.0100,4.9698,40,509.2000,7
994,206.4000,0.0100,4.9339,34,509.2000,7
995,288.2000,0.0100,6.3458,46,509.2000,7
996,287.7000,0.0100,5.4149,46,509.2000,7
997,92.9000,0.0100,5.0692,34,509.2000,6
998,92.4000,0.0100,4.9516,34,509.2000,6
999,287.7000,0.0100,6.4027,46,509.2000,7
1000,81.9000,0.0100,5.7250,34,509.2000,6
1001,277.2000,0.0100,5.1040,46,509.2000,7
1002,488.5000,0.0100,5.0692,168,509.2000,7
1003,290.6000,0.0100,5.0967,97,509.2000,7
1004,291.7000,0.0100,5.4835,66,509.2000,7
1005,694.3000,0.0100,5.4247,300,694.3000,7
1006,96.6000,0.0100,5.4998,37,694.3000,6
1007,435.3000,0.0100,5.2950,70,694.3000,7
1008,307.2000,0.0100,5.9087,46,694.3000,7
1009,420.8000,0.0100,5.6815,65,694.3000,7
1010,93.6000,0.0100,5.8950,17,694.3000,6
1011,88.2000,0.0100,5.8226,46,694.3000,6
1012,421.3000,0.0100,5.4431,135,694.3000,7
1013,84.3000,0.0100,4.3551,20,694.3000,5
1014,289.5000,0.0100,5.4368,93,694.3000,7
1015,286.7000,0.0100,4.5756,46,694.3000,7
1016,418.6000,0.0100,5.3102,147,694.3000,7
1017,202.2000,0.0100,5.4714,151,694.3000,7
1018,292.0000,0.0100,5.2526,83,694.3000,7
1019,214.4000,0.0100,6.1395,34,694.3000,7
1020,205.9000,0.0100,5.6887,34,694.3000,7
1021,205.9000,0.0100,5.5559,34,694.3000,7
1022,92.9000,0.0100,6.1272,34,694.3000,6
1023,292.5000,0.0100,5.6823,68,694.3000,7
1024,288.5000,0.0100,5.6230,93,694.3000,7
1025,97.4000,0.0100,5.4305,29,694.3000,6
1026,291.7000,0.0100,4.9825,66,694.3000,7
1027,300.1000,0.0100,5.2148,82,694.3000,7
1028,90.6000,0.0100,5.4594,37,694.3000,6
1029,482.5000,0.0100,5.4443,143,694.3000,7
1030,298.3000,0.0100,5.5760,90,694.3000,7
1031,92.4000,0.0100,5.7606,34,694.3000,6
1032,92.9000,0.0100,5.3599,34,694.3000,6
1033,92.9000,0.0100,5.2757,34,694.3000,6
1034,92.9000,0.0100,5.1291,34,694.3000,6
1035,99.8000,0.0100,5.1059,34,694.3000,6
1036,92.9000,0.0100,5.5413,34,694.3000,6
1037,92.9000,0.0100,6.8981,34,694.3000,6
1038,18.2000,0.0100,5.9543,15,694.3000,3
1039,18.2000,0.0100,6.1847,15,694.3000,3
1040,18.2000,0.0100,5.6078,15,694.3000,3
1041,18.2000,0.0100,5.3879,15,694.3000,3
1042,18.2000,0.0100,6.3740,15,694.3000,3
1043,18.2000,0.0100,4.4723,15,694.3000,3
1044,205.9000,0.0100,4.9654,34,694.3000,7
1045,95.7000,0.0100,5.5073,25,694.3000,6
1046,18.2000,0.0100,5.5107,15,694.3000,3
1047,18.2000,0.0100,4.6719,15,694.3000,3
1048,18.2000,0.0100,4.9224,15,694.3000,3
1049,233.1000,0.0100,5.6446,82,694.3000,7
1050,214.4000,0.0100,6.6449,34,694.3000,7
1051,227.4000,0.0100,5.3716,34,694.3000,7
1052,228.4000,0.0100,4.8660,34,694.3000,7
1053,228.4000,0.0100,4.4853,34,694.3000,7
1054,227.4000,0.0100,5.9083,34,694.3000,7
1055,227.4000,0.0100,5.0737,34,694.3000,7
1056,227.4000,0.0100,5.1816,34,694.3000,7
